user_id,age,gender,occupation_status,education_level,income_level,relationship_status,living_situation,country_region,ai_chatbot_platform,primary_use_case,daily_ai_chat_hours,human_social_interaction_hours,social_media_hours_daily,screen_time_total_hours,number_of_close_friends,loneliness_score,emotional_attachment_score,real_relationship_satisfaction,prefers_ai_over_humans,sleep_hours,sleep_quality_score,exercise_hours_weekly,anxiety_score,depression_score,stress_score,self_esteem_score,academic_or_work_performance_change,therapy_attendance,dependency_risk_label
U0352,34,Male,Employed Part-Time,Graduate,Upper-Middle,Single,With Roommates,Asia,ChatGPT,Productivity/Work,5.94,1.71,5.51,12.84,0,8.9,8.8,2.4,Yes,4.0,1.8,1.8,9.0,7.6,8.2,1.0,Declined,Yes,High
U0353,42,Male,Freelancer,Graduate,Lower-Middle,In a Relationship,Alone,North America,Character.AI,Companionship,3.58,1.34,4.44,9.73,4,5.7,6.1,3.3,Yes,5.9,6.1,1.8,8.8,5.8,8.8,4.8,Same,No,High
U0354,31,Female,Student,Undergraduate,Upper-Middle,Single,With Roommates,North America,ChatGPT,Companionship,0.88,4.82,1.77,4.67,2,7.2,5.2,4.8,No,6.7,5.6,2.0,5.5,4.6,7.1,3.0,Declined,No,High
U0355,16,Female,Student,Graduate,Lower-Middle,Single,Alone,Africa,Character.AI,Entertainment,2.06,2.75,4.43,7.7,4,7.4,6.6,7.0,No,6.1,7.2,2.6,5.5,6.2,5.8,5.0,Same,No,Low
U0356,15,Female,Employed Part-Time,Graduate,Upper-Middle,In a Relationship,Alone,Africa,Claude,Learning,1.67,3.54,2.59,8.06,5,5.1,5.5,3.9,Yes,8.9,6.3,3.1,7.0,3.2,4.8,6.6,Declined,Yes,Moderate
U0357,30,Male,Student,Graduate,Lower-Middle,Single,With Family,North America,Character.AI,Productivity/Work,2.2,5.41,3.84,6.54,2,4.7,4.1,6.6,No,8.4,5.7,4.9,4.9,5.0,4.6,4.7,Same,No,Moderate
U0358,44,Female,Employed Full-Time,High School,Upper-Middle,Single,Alone,North America,Character.AI,Companionship,1.03,1.76,1.29,4.38,3,3.2,4.2,6.2,No,5.3,5.0,4.5,5.1,5.2,5.4,6.2,Declined,No,Moderate
U0359,26,Male,Employed Part-Time,Graduate,Upper-Middle,Single,With Family,Africa,Claude,Companionship,1.29,2.25,2.3,5.97,3,2.5,5.2,5.6,No,5.9,8.3,3.7,5.3,4.3,7.3,5.9,Same,No,Low
U0360,19,Male,Employed Full-Time,Undergraduate,Low,Single,With Partner,South America,Replika,Productivity/Work,0.0,6.74,1.35,3.39,5,1.3,1.0,8.8,No,8.9,10.0,7.4,1.0,1.1,1.5,9.9,Improved,No,Low
U0361,19,Female,Student,Undergraduate,Upper-Middle,Single,With Family,Asia,Character.AI,Therapy-Substitute,1.2,1.93,2.16,5.17,5,1.8,3.8,6.4,No,6.3,8.5,4.3,3.2,1.0,5.8,7.3,Declined,No,Low
U0362,41,Male,Student,Undergraduate,Lower-Middle,Single,With Partner,Asia,ChatGPT,Companionship,0.08,2.22,1.51,3.21,5,3.1,2.5,5.4,No,7.3,8.0,4.6,4.2,4.2,4.9,4.2,Declined,No,Low
U0363,37,Male,Employed Part-Time,High School,Upper-Middle,Married,Alone,North America,Claude,Learning,0.88,6.0,3.06,5.13,5,3.7,2.2,9.0,No,7.5,7.0,3.9,1.1,2.2,4.4,8.9,Improved,Yes,Low
U0364,23,Male,Employed Full-Time,High School,Lower-Middle,Single,With Roommates,Asia,Character.AI,Productivity/Work,0.18,4.2,0.77,2.13,7,3.9,6.0,7.2,No,7.4,7.8,3.7,5.0,1.0,3.5,4.8,Same,No,Low
U0365,23,Male,Student,Graduate,Lower-Middle,In a Relationship,Alone,Asia,ChatGPT,Learning,0.0,5.87,2.78,5.94,3,6.1,3.8,4.5,No,7.7,7.3,3.9,6.0,3.3,5.3,6.8,Declined,No,Moderate
U0366,17,Male,Employed Part-Time,High School,High,Single,With Family,Asia,ChatGPT,Entertainment,3.13,2.12,3.91,8.6,4,6.7,6.8,2.6,No,8.1,6.3,3.3,6.8,7.5,5.3,5.1,Declined,Yes,High
U0367,33,Female,Student,Undergraduate,Lower-Middle,Single,With Family,Europe,Claude,Entertainment,2.28,3.35,4.89,11.31,4,5.2,7.8,4.8,No,7.1,6.1,5.2,6.7,5.4,5.9,6.0,Improved,Yes,Moderate
U0368,30,Male,Employed Part-Time,Undergraduate,Upper-Middle,Married,With Family,Asia,ChatGPT,Therapy-Substitute,3.55,3.72,2.78,9.0,2,5.3,6.0,6.1,No,5.4,7.5,3.9,6.9,6.5,6.0,6.5,Declined,No,High
U0369,30,Female,Student,High School,Lower-Middle,Single,With Roommates,Asia,Other/Multiple,Therapy-Substitute,0.82,3.64,2.98,3.13,5,5.9,8.5,4.6,No,6.6,5.8,2.3,5.7,6.7,6.7,6.0,Declined,Yes,Moderate
U0370,17,Female,Freelancer,Postgraduate,Lower-Middle,Divorced/Separated,Alone,Asia,ChatGPT,Therapy-Substitute,0.59,4.07,1.76,5.23,5,4.0,3.0,6.4,No,6.7,8.6,2.4,1.9,1.7,3.3,7.5,Same,No,Low
U0371,34,Male,Student,High School,Lower-Middle,Single,With Roommates,South America,Claude,Therapy-Substitute,2.29,2.77,3.26,7.5,5,3.9,3.4,7.2,No,8.4,5.8,4.7,4.7,5.4,6.4,4.6,Same,No,Moderate
U0372,38,Male,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,South America,Character.AI,Therapy-Substitute,0.0,6.15,1.34,1.95,5,1.0,1.0,9.0,No,8.8,9.2,6.6,1.0,1.7,2.2,8.9,Improved,No,Low
U0373,36,Male,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,North America,Character.AI,Learning,0.0,5.8,3.21,6.51,5,3.7,2.7,5.7,No,7.6,8.4,5.9,4.5,2.7,4.5,7.7,Improved,No,Low
U0374,38,Female,Student,High School,Low,Married,Alone,North America,Claude,Entertainment,1.19,5.31,2.75,5.51,4,3.1,1.3,7.5,No,7.9,8.3,5.3,3.6,4.6,4.6,7.5,Improved,No,Low
U0375,15,Male,Unemployed,High School,Lower-Middle,In a Relationship,With Partner,Oceania,Character.AI,Entertainment,3.03,1.68,3.53,8.05,0,8.0,7.7,3.5,Yes,5.9,4.2,4.9,5.7,6.5,7.3,3.5,Declined,Yes,High
U0376,38,Female,Freelancer,Graduate,Low,In a Relationship,With Roommates,Asia,Character.AI,Entertainment,0.45,2.64,3.65,6.48,6,6.5,6.5,4.6,Yes,7.9,4.9,3.3,6.2,4.9,10.0,5.3,Declined,Yes,Moderate
U0377,34,Male,Student,Postgraduate,High,Single,Alone,Asia,ChatGPT,Companionship,0.0,4.78,1.26,4.4,6,3.0,1.0,7.6,No,7.4,10.0,5.7,3.4,1.7,3.3,8.0,Improved,No,Low
U0378,25,Female,Employed Full-Time,High School,High,Single,Alone,Asia,ChatGPT,Companionship,2.68,2.07,3.84,8.64,1,8.1,5.5,6.7,No,7.4,4.5,4.5,7.5,6.2,6.1,3.2,Declined,No,High
U0379,31,Male,Employed Part-Time,Graduate,Lower-Middle,Married,With Family,Asia,ChatGPT,Productivity/Work,1.23,3.15,4.21,7.49,2,5.2,8.3,3.6,Yes,7.8,5.8,4.2,5.0,5.6,7.4,5.0,Declined,No,High
U0380,22,Male,Unemployed,Graduate,Upper-Middle,Single,With Partner,North America,Replika,Productivity/Work,1.89,4.91,4.04,7.24,6,4.3,3.4,4.3,No,6.3,5.3,4.6,4.7,5.0,4.2,6.0,Same,No,Low
U0381,18,Non-binary,Employed Full-Time,Graduate,Lower-Middle,Single,With Roommates,Africa,ChatGPT,Entertainment,2.62,3.17,2.84,8.59,2,8.0,6.9,4.9,Yes,6.8,4.2,0.8,4.7,6.0,5.5,4.4,Same,No,High
U0382,20,Female,Student,Undergraduate,Upper-Middle,Married,With Family,Europe,ChatGPT,Productivity/Work,0.0,8.47,0.0,2.12,6,1.0,1.0,10.0,Yes,9.1,10.0,4.3,1.8,1.0,1.7,8.6,Improved,No,Low
U0383,22,Male,Student,Undergraduate,Upper-Middle,Single,Alone,North America,Character.AI,Therapy-Substitute,0.0,8.74,0.25,2.02,8,1.0,1.0,10.0,No,7.9,10.0,6.7,1.0,1.0,1.5,10.0,Improved,No,Low
U0384,34,Female,Employed Full-Time,Undergraduate,High,Divorced/Separated,With Family,Africa,Replika,Productivity/Work,0.0,5.6,2.5,4.15,6,1.7,1.4,9.1,No,6.6,8.9,5.4,1.7,1.0,4.4,6.6,Improved,No,Low
U0385,44,Female,Student,Graduate,Lower-Middle,In a Relationship,With Partner,Asia,Replika,Companionship,1.37,4.54,2.71,7.11,3,7.8,6.3,4.3,Yes,6.1,5.6,1.0,4.1,6.6,3.5,5.2,Improved,Yes,High
U0386,17,Female,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,With Family,Asia,ChatGPT,Therapy-Substitute,2.59,1.41,5.28,9.61,2,7.2,7.1,3.8,No,5.9,5.1,2.1,8.0,7.0,7.5,4.0,Declined,Yes,High
U0387,30,Female,Student,High School,Lower-Middle,Married,With Roommates,North America,ChatGPT,Entertainment,0.0,4.88,2.06,5.09,6,3.8,1.0,7.0,No,8.2,8.7,6.3,2.9,1.2,3.5,8.2,Improved,No,Low
U0388,44,Male,Employed Part-Time,Undergraduate,High,Single,With Family,Europe,Other/Multiple,Companionship,1.12,6.21,1.45,4.09,6,3.1,2.8,8.1,No,7.3,8.3,4.9,1.0,2.7,4.4,7.5,Same,No,Low
U0389,39,Male,Student,Postgraduate,Low,Single,With Roommates,Asia,ChatGPT,Therapy-Substitute,1.4,3.32,3.15,7.27,0,3.8,5.2,6.8,Yes,8.7,6.2,4.3,6.4,3.3,5.8,5.0,Improved,Yes,Low
U0390,17,Male,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,With Roommates,North America,Claude,Therapy-Substitute,0.62,6.03,1.57,4.4,5,7.3,2.1,7.1,No,8.3,6.5,5.5,4.1,1.0,3.1,6.3,Improved,No,Low
U0391,39,Female,Employed Full-Time,Postgraduate,Upper-Middle,Single,With Roommates,Europe,Claude,Companionship,0.55,5.72,2.19,3.78,4,4.0,2.6,5.5,Yes,7.8,8.8,2.3,5.1,2.7,4.7,8.9,Improved,No,Low
U0392,43,Female,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,Alone,Europe,Replika,Companionship,1.76,5.22,1.01,4.68,5,4.5,4.8,5.3,Yes,6.9,6.5,5.5,5.7,3.6,4.7,7.7,Same,No,Low
U0393,32,Male,Student,Undergraduate,Low,Married,With Partner,Europe,ChatGPT,Learning,4.24,1.38,3.75,7.8,1,8.5,6.2,5.4,No,6.1,6.2,1.3,7.0,8.6,7.6,2.9,Declined,Yes,High
U0394,28,Male,Employed Full-Time,Undergraduate,High,Single,With Family,Asia,Claude,Productivity/Work,3.29,2.46,4.62,9.16,2,8.0,7.6,2.8,Yes,7.2,3.5,2.3,7.8,4.9,5.6,3.8,Declined,No,High
U0395,32,Female,Employed Full-Time,Graduate,Low,Single,With Family,Asia,Replika,Companionship,1.64,4.62,3.29,5.35,5,7.6,3.9,6.9,No,7.8,6.8,3.0,3.9,4.7,3.9,6.3,Same,No,High
U0396,16,Prefer not to say,Employed Full-Time,High School,Upper-Middle,Divorced/Separated,With Family,North America,Character.AI,Companionship,3.83,1.19,4.78,12.61,4,10.0,10.0,2.8,Yes,6.7,3.6,3.6,7.2,7.3,10.0,3.4,Declined,No,High
U0397,36,Female,Employed Full-Time,Undergraduate,Low,Single,With Partner,Asia,ChatGPT,Therapy-Substitute,3.3,3.25,3.3,7.03,1,5.0,6.4,3.7,Yes,6.4,5.4,1.6,7.4,5.1,7.0,5.0,Same,No,Moderate
U0398,17,Male,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Family,Africa,ChatGPT,Therapy-Substitute,3.38,3.48,3.81,11.78,3,10.0,8.3,3.0,Yes,5.7,5.2,4.7,5.9,7.6,6.9,1.7,Declined,No,High
U0399,30,Male,Employed Part-Time,High School,Lower-Middle,Single,With Roommates,North America,ChatGPT,Therapy-Substitute,1.6,4.38,0.37,4.49,7,2.3,1.8,9.9,No,6.3,9.0,8.6,3.0,1.6,3.5,7.6,Improved,No,Low
U0400,43,Male,Student,Graduate,Lower-Middle,Married,With Roommates,Asia,Character.AI,Companionship,0.31,3.87,1.64,3.44,6,3.9,3.9,10.0,No,7.9,8.3,2.5,2.1,2.8,6.6,7.1,Same,No,Low
U0401,23,Female,Employed Part-Time,Undergraduate,Low,In a Relationship,With Family,Europe,Character.AI,Learning,0.0,2.93,2.02,4.82,7,1.8,3.9,6.9,No,6.1,6.4,3.9,2.4,3.9,3.9,9.7,Same,No,Low
U0402,18,Male,Employed Full-Time,Postgraduate,Low,Married,With Family,North America,ChatGPT,Productivity/Work,0.85,3.71,1.29,3.5,3,6.1,4.9,5.7,Yes,7.0,5.3,5.0,3.7,5.1,4.7,9.4,Improved,No,Low
U0403,15,Female,Student,High School,Lower-Middle,Married,With Family,Asia,Character.AI,Productivity/Work,1.13,4.71,0.81,2.53,6,4.8,4.3,3.8,No,6.6,4.9,2.4,6.4,2.7,4.1,6.7,Improved,No,Moderate
U0404,18,Male,Student,Undergraduate,Upper-Middle,Single,Alone,South America,ChatGPT,Productivity/Work,3.21,2.77,3.95,9.24,2,4.3,5.5,3.2,Yes,7.0,5.6,3.2,5.8,3.9,5.3,4.6,Declined,No,Moderate
U0405,15,Female,Student,Undergraduate,High,Single,With Family,South America,Replika,Productivity/Work,4.65,1.85,4.52,11.88,1,10.0,7.0,1.0,No,6.7,5.5,1.9,9.5,8.0,6.3,3.1,Declined,Yes,High
U0406,28,Female,Employed Part-Time,Undergraduate,Low,Married,With Family,Europe,Other/Multiple,Entertainment,1.93,2.98,3.43,8.64,2,8.3,8.3,4.0,Yes,7.7,5.1,2.1,3.8,6.5,6.9,2.6,Same,No,High
U0407,35,Female,Employed Full-Time,Graduate,Lower-Middle,Single,With Partner,Asia,ChatGPT,Learning,1.48,3.9,2.54,6.52,4,5.6,2.5,7.0,No,8.0,9.9,4.7,3.5,2.6,5.6,6.3,Improved,Yes,Low
U0408,30,Male,Employed Part-Time,Graduate,Low,Married,With Partner,North America,Character.AI,Productivity/Work,1.39,4.84,1.51,4.38,1,3.2,4.1,6.9,No,6.3,6.5,5.4,4.0,4.1,6.5,4.1,Same,No,Moderate
U0409,34,Male,Employed Full-Time,High School,Low,Married,With Family,Europe,ChatGPT,Entertainment,4.76,3.99,3.6,11.75,0,10.0,6.5,3.3,Yes,5.9,4.0,2.1,8.1,8.7,6.7,3.8,Declined,Yes,High
U0410,38,Male,Employed Full-Time,Undergraduate,Upper-Middle,In a Relationship,With Family,Asia,Character.AI,Entertainment,2.25,4.14,4.79,10.2,5,6.4,7.2,5.4,Yes,5.7,5.8,1.5,9.0,5.2,3.6,3.1,Declined,Yes,High
U0411,22,Female,Student,Undergraduate,Upper-Middle,In a Relationship,With Family,Asia,Replika,Learning,2.21,1.66,3.5,7.98,0,10.0,8.7,2.2,No,5.4,3.5,4.0,4.6,8.9,7.9,2.8,Declined,No,High
U0412,21,Female,Student,Undergraduate,Low,Married,With Roommates,South America,Other/Multiple,Companionship,0.72,6.52,1.75,5.69,5,4.7,3.0,6.9,Yes,7.8,7.6,6.7,4.0,1.1,5.8,6.9,Same,No,Low
U0413,17,Female,Employed Full-Time,Postgraduate,Low,Married,With Partner,Asia,ChatGPT,Therapy-Substitute,0.31,5.78,1.12,5.61,3,3.7,1.0,6.9,No,6.6,5.7,5.4,5.7,2.0,1.9,7.3,Improved,No,Low
U0414,31,Female,Student,Graduate,Low,Single,With Family,Europe,Other/Multiple,Companionship,0.0,4.31,1.06,2.52,4,3.5,2.0,5.7,No,7.1,6.7,3.4,2.5,1.0,3.4,6.8,Improved,No,Low
U0415,15,Female,Student,Graduate,Upper-Middle,Single,With Family,North America,ChatGPT,Entertainment,1.45,3.67,3.2,5.75,6,4.1,4.1,4.2,No,6.3,5.2,3.2,3.9,3.3,4.7,7.2,Same,No,Low
U0416,30,Male,Employed Full-Time,Graduate,High,Single,With Roommates,North America,Character.AI,Companionship,1.26,6.29,0.0,2.68,6,1.8,2.2,7.3,Yes,8.3,9.3,1.7,3.2,2.7,2.2,6.5,Improved,No,Low
U0417,26,Female,Employed Part-Time,Undergraduate,Low,In a Relationship,Alone,Asia,ChatGPT,Therapy-Substitute,0.99,3.85,2.34,3.97,3,4.4,5.2,2.2,No,6.5,4.3,2.8,2.5,4.4,3.4,7.5,Improved,No,Moderate
U0418,41,Male,Freelancer,Postgraduate,Low,In a Relationship,With Family,South America,Claude,Productivity/Work,2.68,2.81,3.04,8.31,5,5.3,4.7,3.9,No,4.8,7.6,5.2,5.4,4.1,4.6,4.2,Same,No,High
U0419,33,Male,Freelancer,Graduate,Upper-Middle,In a Relationship,With Roommates,North America,Character.AI,Productivity/Work,2.76,2.38,5.54,8.68,2,9.4,5.8,4.0,No,7.5,4.5,1.4,6.2,5.2,6.6,3.5,Declined,No,High
U0420,36,Female,Employed Full-Time,Graduate,High,Single,With Family,North America,Replika,Therapy-Substitute,0.0,5.53,0.0,3.27,8,1.0,1.4,9.8,No,9.1,10.0,4.7,3.4,2.3,1.0,10.0,Improved,No,Low
U0421,37,Male,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Family,Europe,Claude,Entertainment,0.17,4.21,0.25,1.75,4,4.5,1.0,7.9,No,5.8,7.4,6.7,2.4,2.0,4.7,8.6,Same,No,Low
U0422,36,Male,Employed Full-Time,Undergraduate,Low,Single,With Roommates,Europe,ChatGPT,Therapy-Substitute,2.53,4.13,2.45,8.33,1,6.9,6.2,5.9,No,7.1,3.7,4.8,5.3,5.1,8.2,5.4,Declined,No,High
U0423,28,Female,Employed Part-Time,Graduate,Low,In a Relationship,With Roommates,Africa,ChatGPT,Entertainment,2.12,4.58,3.39,4.95,4,6.3,3.7,4.7,No,8.2,5.8,3.0,5.9,6.3,5.3,3.7,Same,No,High
U0424,44,Male,Student,High School,Lower-Middle,In a Relationship,Alone,North America,Claude,Companionship,0.74,4.79,2.67,5.02,4,6.1,5.8,6.8,No,6.8,7.7,4.7,5.2,3.7,6.0,4.8,Same,No,Moderate
U0425,20,Female,Student,Undergraduate,Lower-Middle,Single,With Partner,North America,ChatGPT,Productivity/Work,4.18,3.43,2.32,7.21,1,8.9,8.2,2.4,Yes,6.2,6.8,1.2,8.1,5.6,5.4,3.8,Declined,No,High
U0426,20,Male,Employed Part-Time,Undergraduate,Low,Single,Alone,Africa,ChatGPT,Productivity/Work,0.59,4.19,1.59,5.53,5,2.8,1.6,8.4,No,7.4,8.9,4.7,4.8,1.0,3.1,8.5,Improved,No,Low
U0427,27,Male,Student,Postgraduate,Lower-Middle,In a Relationship,With Roommates,Europe,Character.AI,Companionship,1.22,4.2,3.32,8.22,7,3.5,3.6,7.7,Yes,8.0,6.2,2.1,2.3,1.4,3.1,8.9,Improved,No,Low
U0428,33,Male,Employed Full-Time,Graduate,Low,In a Relationship,Alone,Asia,Character.AI,Therapy-Substitute,0.0,6.39,1.92,1.57,5,4.2,1.0,8.0,No,8.5,6.9,5.6,4.9,1.0,4.1,7.0,Same,No,Low
U0429,36,Male,Employed Full-Time,Graduate,Upper-Middle,Single,With Partner,Asia,ChatGPT,Therapy-Substitute,0.0,6.32,0.65,3.52,4,1.0,1.0,9.5,No,7.3,8.3,6.3,2.7,1.0,1.0,8.7,Improved,No,Low
U0430,22,Female,Student,Graduate,Lower-Middle,Divorced/Separated,With Partner,South America,ChatGPT,Therapy-Substitute,2.62,2.38,2.86,8.55,1,3.9,3.6,6.1,No,6.3,6.1,2.8,3.8,7.2,4.9,5.1,Same,Yes,Low
U0431,41,Male,Student,Undergraduate,Low,In a Relationship,With Family,North America,ChatGPT,Entertainment,0.0,4.79,2.39,4.72,8,3.3,4.5,7.6,No,7.5,7.1,4.5,2.6,1.5,4.9,9.7,Declined,No,Low
U0432,41,Female,Student,Postgraduate,Lower-Middle,Divorced/Separated,With Partner,Europe,Character.AI,Therapy-Substitute,0.67,5.46,0.5,3.75,7,3.7,3.2,5.6,No,7.8,7.7,4.6,3.1,1.0,4.0,9.2,Improved,No,Low
U0433,16,Female,Student,Undergraduate,Lower-Middle,Single,With Partner,North America,Claude,Companionship,1.13,5.53,1.35,5.0,5,5.3,3.1,8.9,Yes,8.0,6.9,3.9,2.4,2.4,4.4,7.5,Same,No,Low
U0434,35,Female,Student,Undergraduate,High,In a Relationship,With Roommates,Asia,Other/Multiple,Companionship,1.38,3.08,2.3,6.55,5,5.0,3.8,4.4,No,6.8,5.1,4.6,6.5,3.9,4.3,7.6,Improved,No,High
U0435,44,Non-binary,Employed Part-Time,High School,Lower-Middle,Married,With Family,Europe,Replika,Therapy-Substitute,1.4,6.77,1.22,3.52,6,5.6,3.5,6.5,No,6.8,8.1,4.5,1.9,3.1,1.0,6.8,Same,No,Low
U0436,15,Female,Student,Graduate,Lower-Middle,In a Relationship,With Roommates,Asia,ChatGPT,Companionship,1.57,2.26,3.41,8.18,6,6.1,3.7,5.9,Yes,7.7,6.7,3.5,5.2,3.8,6.7,6.7,Improved,No,Moderate
U0437,42,Male,Employed Full-Time,Graduate,Upper-Middle,In a Relationship,With Partner,North America,Other/Multiple,Companionship,1.07,3.61,2.33,5.61,2,5.5,4.4,5.9,No,5.6,4.3,1.3,4.5,3.9,6.7,3.5,Same,No,Moderate
U0438,29,Male,Student,Undergraduate,Lower-Middle,Single,With Family,North America,Character.AI,Productivity/Work,1.42,6.06,1.85,5.41,3,5.7,3.6,6.9,No,6.8,7.6,4.2,4.0,5.4,6.4,7.0,Same,No,Low
U0439,15,Male,Freelancer,High School,High,Single,With Partner,North America,ChatGPT,Therapy-Substitute,1.19,4.99,0.88,4.63,7,3.9,2.5,7.1,No,7.3,8.3,4.2,6.3,1.3,4.5,7.9,Same,Yes,Low
U0440,19,Female,Student,Graduate,Lower-Middle,Single,With Family,Europe,Other/Multiple,Productivity/Work,3.89,4.63,3.06,7.68,1,5.7,5.8,4.2,No,7.3,3.4,2.5,7.1,4.8,5.8,5.3,Same,No,Moderate
U0441,42,Male,Employed Full-Time,High School,Lower-Middle,Single,With Family,South America,Replika,Entertainment,0.71,2.98,3.41,4.57,4,3.3,3.9,5.4,Yes,6.8,8.4,4.8,4.9,4.8,7.7,6.8,Improved,No,Low
U0442,43,Female,Unemployed,Graduate,Low,Single,Alone,Europe,Replika,Therapy-Substitute,3.03,2.88,3.47,8.38,2,6.1,6.4,1.0,Yes,6.7,4.9,0.0,7.9,7.8,5.0,2.8,Declined,No,High
U0443,30,Female,Unemployed,Postgraduate,Lower-Middle,Single,Alone,Asia,Replika,Productivity/Work,1.33,3.61,3.63,8.5,5,6.4,3.8,4.2,No,7.9,7.1,2.9,5.7,4.3,6.1,5.8,Same,No,High
U0444,33,Male,Student,Undergraduate,Upper-Middle,Divorced/Separated,With Roommates,Asia,ChatGPT,Entertainment,2.81,1.66,3.45,7.07,3,8.7,8.0,2.1,Yes,5.7,3.3,3.2,6.3,4.8,8.3,3.3,Declined,Yes,High
U0445,18,Female,Employed Part-Time,High School,Upper-Middle,Single,With Family,North America,ChatGPT,Therapy-Substitute,2.15,4.19,0.58,4.91,3,8.7,2.9,4.8,No,6.9,6.3,6.4,8.0,7.1,6.3,5.8,Declined,No,High
U0446,17,Male,Employed Full-Time,Graduate,Low,In a Relationship,With Partner,Africa,Replika,Therapy-Substitute,0.0,4.63,1.13,2.41,5,1.1,1.0,10.0,No,8.1,10.0,3.5,3.4,1.0,2.8,7.0,Improved,No,Low
U0447,31,Male,Employed Full-Time,Graduate,Low,Married,With Family,South America,ChatGPT,Therapy-Substitute,1.15,3.91,1.77,4.06,3,5.5,4.8,8.1,Yes,7.1,6.7,4.8,3.7,4.7,2.3,5.8,Same,No,Low
U0448,31,Female,Student,Undergraduate,Upper-Middle,In a Relationship,With Family,South America,Character.AI,Companionship,1.27,4.49,2.55,6.32,4,6.5,4.0,3.2,No,5.3,7.5,4.9,4.1,4.3,6.7,7.7,Same,No,High
U0449,26,Female,Student,Postgraduate,High,Single,With Family,Asia,Claude,Therapy-Substitute,3.71,2.9,3.62,10.09,4,6.3,7.4,2.3,No,6.7,4.8,3.1,6.1,5.2,7.8,1.4,Same,Yes,High
U0450,42,Female,Employed Part-Time,High School,Low,In a Relationship,Alone,North America,Claude,Productivity/Work,3.49,2.05,3.74,8.44,1,10.0,9.6,1.0,No,6.1,2.3,0.0,8.8,8.5,9.8,1.6,Declined,No,High
U0451,44,Male,Employed Full-Time,Undergraduate,Lower-Middle,In a Relationship,With Partner,North America,Character.AI,Learning,2.36,4.33,3.49,9.23,7,5.1,3.1,4.7,Yes,8.3,7.1,3.9,3.5,4.4,4.2,6.7,Same,No,Moderate
U0452,43,Male,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Roommates,Asia,Claude,Entertainment,1.79,5.35,2.49,6.7,5,6.5,2.6,5.5,No,6.7,6.6,0.3,6.0,4.2,4.7,6.3,Improved,No,High
U0453,28,Female,Employed Part-Time,Graduate,Upper-Middle,Married,With Partner,Asia,Claude,Therapy-Substitute,3.56,2.2,3.1,8.42,4,9.4,4.8,4.7,No,5.8,4.7,3.0,6.7,4.8,6.4,3.9,Same,No,High
U0454,35,Female,Employed Part-Time,High School,Low,Divorced/Separated,With Family,Africa,Replika,Companionship,1.52,3.6,3.19,7.05,4,6.2,2.7,4.4,No,6.2,5.7,1.9,3.2,1.7,6.9,4.8,Same,No,Low
U0455,20,Female,Student,Graduate,Low,In a Relationship,Alone,Asia,ChatGPT,Companionship,3.01,2.67,4.16,11.21,1,6.1,9.0,2.4,No,3.2,4.0,2.7,6.4,6.9,7.5,4.3,Declined,No,High
U0456,17,Male,Employed Full-Time,Undergraduate,Upper-Middle,Single,Alone,Asia,ChatGPT,Productivity/Work,0.0,4.49,3.72,6.47,9,2.4,2.1,9.0,Yes,7.6,9.6,4.6,3.0,2.1,4.5,9.8,Improved,No,Low
U0457,42,Female,Student,Undergraduate,Low,In a Relationship,Alone,Asia,ChatGPT,Productivity/Work,1.27,2.22,2.97,5.54,4,4.6,5.1,5.6,No,9.0,5.5,2.1,4.5,4.2,6.0,4.3,Same,No,Moderate
U0458,23,Male,Employed Part-Time,High School,Lower-Middle,Single,With Family,Africa,ChatGPT,Productivity/Work,2.28,3.4,3.52,7.78,3,6.7,6.0,4.9,No,7.7,3.4,3.4,5.4,6.2,5.1,2.6,Same,Yes,High
U0459,19,Male,Employed Full-Time,Graduate,Lower-Middle,Married,With Roommates,Europe,ChatGPT,Productivity/Work,3.14,3.6,2.9,8.17,5,7.6,7.3,4.1,Yes,5.3,3.7,3.0,6.3,6.5,4.5,4.2,Declined,Yes,High
U0460,38,Female,Freelancer,High School,Lower-Middle,Single,Alone,Europe,ChatGPT,Companionship,1.62,4.93,3.43,7.72,5,4.4,4.7,5.8,No,6.5,5.4,5.2,3.1,5.0,5.8,6.1,Same,No,Low
U0461,43,Male,Student,Undergraduate,Lower-Middle,Single,With Roommates,Africa,Character.AI,Learning,3.72,3.11,3.7,9.66,1,5.7,5.7,2.9,No,5.9,7.0,2.5,6.7,3.1,7.4,3.5,Declined,No,High
U0462,31,Non-binary,Student,Undergraduate,Lower-Middle,Married,Alone,Asia,Other/Multiple,Companionship,1.06,3.6,1.91,6.86,4,3.8,5.9,5.5,Yes,8.4,7.1,4.1,3.9,1.8,3.2,4.1,Same,Yes,Low
U0463,28,Male,Student,Graduate,Low,In a Relationship,With Family,Europe,ChatGPT,Learning,0.0,5.16,0.83,2.6,6,2.8,3.4,5.9,Yes,9.6,7.6,2.9,2.1,1.8,5.4,7.2,Same,No,Low
